scenario_id,policy,hour,retained_fraction,original_loss_mwh,original_vmin_pu,mapping_index,accepted_ev_load_kw,loss_mwh_tol8,vmin_pu_tol8,vmax_pu_tol8,max_line_pu_tol8,feasible_tol8,iterations_tol8,loss_mwh_tol10,vmin_pu_tol10,vmax_pu_tol10,max_line_pu_tol10,feasible_tol10,iterations_tol10
0,pc_rollout,4,1.0,0.14053058008093025,0.988671071472622,0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5882742404937744,1.8530088663101196,0.0,0.0,0.0,0.0,0.0,4.519019603729248,2.963805675506592,0.0,0.0,0.0,0.0,0.0,0.0]",0.14053103596197644,0.9886709006295739,1.0299995270005016,0.9142982200605093,True,4,0.14053105494784118,0.9886709002159196,1.0299995270004987,0.9142982210085641,True,6
0,pc_rollout,5,1.0,0.14060657404580587,0.9885856847845251,0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0894575119018555,1.7087658643722534,0.0,0.0,0.0,0.0,0.0,5.130340933799744,3.5850207805633545,0.0,0.0,0.0,0.0,0.0,0.0]",0.1406068372989434,0.9885855577079672,1.0299995268689892,0.914560257985321,True,4,0.14060684229214196,0.9885855574456291,1.0299995268689877,0.9145602641666494,True,6
1,forecast_matched,0,1.0,0.14001279596240476,0.9892911587879214,1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4457645118236542,0.0,0.0,0.0,0.0,0.5491411089897156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853355348110199,0.0,0.0]",0.14001303645005797,0.9892911164677867,1.029999527799653,0.91271244340486,True,4,0.1400130490605863,0.9892911163081006,1.0299995277996516,0.9127124469695833,True,6
1,forecast_matched,1,1.0,0.14007883353148806,0.9892850250709189,1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0087981224060059,0.0,0.0,0.0,0.0,0.08225391060113907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3042179346084595,0.0,0.0]",0.14007911447068191,0.9892849806867472,1.0299995277110614,0.9128842912467227,True,4,0.1400790992914847,0.9892849805162107,1.0299995277110598,0.9128842919578869,True,6
1,forecast_matched,2,1.0,0.14014120944083114,0.9892782726199387,1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.570692300796509,0.0,0.0]",0.14014144651707375,0.9892782298969223,1.0299995276104668,0.9130805959817245,True,4,0.14014143849388588,0.9892782297409853,1.0299995276104652,0.9130805990723431,True,6
1,forecast_matched,3,1.0,0.14014423762873174,0.9892779561432419,1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6211135387420654,0.0,0.0]",0.14014424901309228,0.9892779542662357,1.0299995276061595,0.9130890238196095,True,3,0.14014424540415601,0.9892779541508638,1.0299995276061586,0.913089030237891,True,5
1,forecast_matched,4,1.0,0.1400023070074754,0.9892918755159618,1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0564099550247192,0.0,0.0]",0.14000177466014596,0.9892919679934907,1.0299995278251761,0.9126602241514447,True,4,0.14000177968320232,0.9892919683403444,1.029999527825179,0.9126602174961299,True,6
1,forecast_matched,5,1.0,0.13994342094566892,0.9892977000748533,1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.13994320334613472,0.9892977384104416,1.029999527915363,0.9124836205078428,True,4,0.13994320393073123,0.989297738552643,1.0299995279153642,0.9124836209819919,True,6
1,pc_rollout,0,1.0,0.14001510861799155,0.9892901549454766,1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4457645118236542,0.0,0.0,0.0,0.0,0.5491411089897156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853355348110199,0.0,0.0]",0.14001302329916537,0.9892911162111704,1.029999527799651,0.9127124500601747,True,5,0.1400130357964443,0.9892911163026199,1.0299995277996516,0.9127124498231086,True,6
1,pc_rollout,1,1.0,0.1400788505572846,0.9892850229837156,1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0087981224060059,0.0,0.0,0.0,0.0,0.08225391060113907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3042179346084595,0.0,0.0]",0.1400790967099878,0.989284980686745,1.0299995277110614,0.9128842945743825,True,4,0.1400790992914754,0.9892849805162107,1.0299995277110598,0.9128842919578869,True,6
1,pc_rollout,2,1.0,0.1401412157403492,0.9892782726144507,1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.570692300796509,0.0,0.0]",0.14014144651707375,0.9892782298969223,1.0299995276104668,0.9130805959817245,True,4,0.14014143849388588,0.9892782297409853,1.0299995276104652,0.9130805990723431,True,6
