traffic_multiplier,power_threat,backup_duration_s,metric,mean,sd,ci95_low,ci95_high,n
1.0,0.4994479106030631,60.0,attempt_drop_fraction,0.016048873615883925,0.1134826736419739,-0.015406918671248562,0.04750466590301641,50
1.0,0.4994479106030631,60.0,algebraic_support,0.9887428368850217,0.07960016375524225,0.9666787971796643,1.0108068765903793,50
1.0,0.4994479106030631,300.0,control_on_time_fraction,0.9801544401544402,0.1403292994323882,0.9412571428571429,1.0190517374517376,50
1.0,0.4994479106030631,300.0,control_delivery_fraction,0.991119691119691,0.06279326628297525,0.9737142857142856,1.0085250965250965,50
1.0,0.4994479106030631,300.0,control_latency_p95_ms,274.52936742087564,621.7038227365333,102.20185975380767,446.85687508794365,50
1.0,0.4994479106030631,300.0,attempt_drop_fraction,0.014875833802137748,0.10518802957295664,-0.01428080045005224,0.044032468054327735,50
1.0,0.4994479106030631,300.0,algebraic_support,0.9907576734596639,0.0653531177061206,0.9726427134406052,1.0088726334787226,50
1.0,0.5688634704442851,0.0,control_on_time_fraction,0.8736827420382055,0.22691094996136005,0.8107862356324872,0.9365792484439238,50
1.0,0.5688634704442851,0.0,control_delivery_fraction,0.997911562432839,0.008483465975901994,0.9955600656355849,1.000263059230093,50
1.0,0.5688634704442851,0.0,control_latency_p95_ms,992.9733951202605,1789.887029535838,496.8420227123467,1489.1047675281743,50
1.0,0.5688634704442851,0.0,attempt_drop_fraction,0.007611267103202346,0.03243259022324676,-0.0013785882522921577,0.016601122458696847,50
1.0,0.5688634704442851,0.0,algebraic_support,0.9985532601984559,0.00805689262257743,0.9963200035022391,1.0007865168946728,50
1.0,0.5688634704442851,60.0,control_on_time_fraction,0.9333240688199467,0.11153764159453346,0.9024074119101594,0.964240725729734,50
1.0,0.5688634704442851,60.0,control_delivery_fraction,0.9997530864197531,0.0017459426695964214,0.9992691358024692,1.000237037037037,50
1.0,0.5688634704442851,60.0,control_latency_p95_ms,682.780783158553,1066.3342298096516,387.2080145139354,978.3535518031707,50
1.0,0.5688634704442851,60.0,attempt_drop_fraction,0.0010363247863247865,0.0073279228392195625,-0.0009948717948717943,0.003067521367521367,50
1.0,0.5688634704442851,60.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.5688634704442851,300.0,control_on_time_fraction,0.997552649050868,0.0072858872827110234,0.9955331041314782,0.9995721939702579,50
1.0,0.5688634704442851,300.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.5688634704442851,300.0,control_latency_p95_ms,196.76576968145298,57.905119569512564,180.71528941794907,212.8162499449569,50
1.0,0.5688634704442851,300.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.5688634704442851,300.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.5929419665133093,0.0,control_on_time_fraction,0.9131361065290627,0.059648103570567025,0.8966024957493539,0.9296697173087716,50
1.0,0.5929419665133093,0.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.5929419665133093,0.0,control_latency_p95_ms,566.093513414579,148.4406697300169,524.9478589799517,607.2391678492063,50
