crews,service_scale,policy,metric,mean,sd,ci95_low,ci95_high,n
12,2.0,route_aware_pc,routing_risk_penalty_6h,-1.724806180726907,11.527519297412478,-3.7218470117643987,0.27223465031058436,128
12,2.0,route_aware_pc,risk_weighted_completion_h,3.035693318253944,0.8364853557112526,2.8907796237442103,3.1806070127636774,128
12,2.0,route_aware_pc,risk_fraction_completed_within_6h,0.8734318077632975,0.0988517104701382,0.8563066226359932,0.8905569928906019,128
12,2.0,route_aware_pc,total_travel_h,4.079817708333334,0.34308346757121827,4.020381529957346,4.139253886709321,128
12,2.0,static,integrated_risk_6h,165.47202322863365,49.661056257057304,156.86868416677194,174.07536229049535,128
12,2.0,static,integer_unrouted_integrated_risk_6h,171.39192481267236,50.573173986230245,162.6305694160837,180.15328020926103,128
12,2.0,static,routing_risk_penalty_6h,-5.919901584038735,14.649974976712969,-8.457880263349244,-3.3819229047282264,128
12,2.0,static,risk_weighted_completion_h,3.0830107792644386,0.8281322618768288,2.939544184431786,3.226477374097091,128
12,2.0,static,risk_fraction_completed_within_6h,0.8681638170873384,0.1055023924854601,0.8498864600836593,0.8864411740910174,128
12,2.0,static,total_travel_h,4.197526041666666,0.31793907814112776,4.142445906518008,4.252606176815325,128
24,0.5,forecast_matched,integrated_risk_6h,47.293291469258186,14.117698253536814,44.847525027651955,49.73905791086442,128
24,0.5,forecast_matched,integer_unrouted_integrated_risk_6h,70.67780388884927,25.162397046923225,66.31864100106627,75.03696677663227,128
24,0.5,forecast_matched,routing_risk_penalty_6h,-23.384512419591072,13.94202375091885,-25.799844806337035,-20.96918003284511,128
24,0.5,forecast_matched,risk_weighted_completion_h,0.7656813033977627,0.16483757040659508,0.7371246512597023,0.7942379555358232,128
24,0.5,forecast_matched,risk_fraction_completed_within_6h,1.0,0.0,1.0,1.0,128
24,0.5,forecast_matched,total_travel_h,5.905078125,0.31042374020900143,5.851299955722946,5.958856294277054,128
24,0.5,greedy,integrated_risk_6h,48.253400092424755,13.849748670891666,45.85405354771012,50.65274663713939,128
24,0.5,greedy,integer_unrouted_integrated_risk_6h,70.14179687542428,23.82130491005581,66.01496634696413,74.26862740388442,128
24,0.5,greedy,routing_risk_penalty_6h,-21.88839678299953,12.797995652931519,-24.105536413386567,-19.67125715261249,128
24,0.5,greedy,risk_weighted_completion_h,0.7819962365472974,0.15920690984473498,0.7544150465843704,0.8095774265102245,128
24,0.5,greedy,risk_fraction_completed_within_6h,1.0,0.0,1.0,1.0,128
24,0.5,greedy,total_travel_h,5.718880208333333,0.2859373244540957,5.669344094159955,5.768416322506711,128
24,0.5,oracle,integrated_risk_6h,45.851581150023186,13.72562203297338,43.47373844822104,48.22942385182533,128
24,0.5,oracle,integer_unrouted_integrated_risk_6h,63.37028033438043,20.779236071545593,59.77046134453426,66.97009932422661,128
24,0.5,oracle,routing_risk_penalty_6h,-17.518699184357246,10.305028540788966,-19.30395429692788,-15.733444071786613,128
24,0.5,oracle,risk_weighted_completion_h,0.7422648615325069,0.15991776267189478,0.7145605226002248,0.769969200464789,128
24,0.5,oracle,risk_fraction_completed_within_6h,1.0,0.0,1.0,1.0,128
24,0.5,oracle,total_travel_h,5.918229166666666,0.3298601038341668,5.861083819181977,5.975374514151356,128
24,0.5,pc_rollout,integrated_risk_6h,47.34402395933661,14.032579260119714,44.91300363100636,49.77504428766686,128
