scenario_id,first_hour,timestamp_local,jobs,crews,service_scale,policy,route_source_policy,integrated_risk_6h,continuous_instant_integrated_risk_6h,integer_unrouted_integrated_risk_6h,routing_risk_penalty_6h,risk_weighted_completion_h,jobs_completed_within_6h,risk_fraction_completed_within_6h,max_completion_h,total_travel_h,solver_objective,batch_id,local_scenario_id
0,51755,2023-11-28T04:00,36,24,1.0,static,static,69.61085840082599,0.0,112.62157770688522,-43.01071930605923,1.2527061332647609,36,1.0,4.083333333333333,5.766666666666667,80690,0,0
0,51755,2023-11-28T04:00,36,24,1.0,greedy,greedy,73.22327880831273,0.0,103.18456985216824,-29.96129104385551,1.31771468659034,36,1.0,4.383333333333334,5.333333333333333,94493,0,0
0,51755,2023-11-28T04:00,36,24,1.0,forecast_matched,forecast_matched,72.52457611635143,0.0,110.2985453700371,-37.77396925368568,1.3051409420962174,36,1.0,4.616666666666666,5.533333333333333,98843,0,0
0,51755,2023-11-28T04:00,36,24,1.0,pc_rollout,pc_rollout,76.97270368340875,0.0,128.33255698830146,-51.35985330489271,1.3851887509123584,36,1.0,4.633333333333334,5.783333333333333,124025,0,0
0,51755,2023-11-28T04:00,36,24,1.0,route_aware_pc,greedy,73.22327880831273,0.0,103.18456985216824,-29.96129104385551,1.31771468659034,36,1.0,4.383333333333334,5.333333333333333,94493,0,0
0,51755,2023-11-28T04:00,36,24,1.0,oracle,oracle,67.20629245101979,0.0,97.75324965562945,-30.54695720460964,1.2094339400701704,36,1.0,4.4,5.633333333333334,83062,0,0
0,51755,2023-11-28T04:00,36,4,2.0,static,static,199.0554699639437,0.0,187.3249372995029,11.730532664440858,6.337737470951744,21,0.6457556948537516,20.48333333333333,2.7333333333333334,1276732,0,0
0,51755,2023-11-28T04:00,36,4,2.0,greedy,greedy,207.45502196030145,0.0,195.41367304468977,12.041348915611678,6.415333581997369,23,0.6494847904805816,19.45,2.45,1748549,0,0
0,51755,2023-11-28T04:00,36,4,2.0,forecast_matched,forecast_matched,233.9471508349889,0.0,213.64875251731533,20.29839831767356,7.161108792983291,22,0.5543964523452206,19.75,2.5166666666666666,1978931,0,0
0,51755,2023-11-28T04:00,36,4,2.0,pc_rollout,pc_rollout,227.16270505772627,0.0,201.1931488244728,25.969556233253485,6.689814846225437,22,0.5543964523452206,19.383333333333333,3.1333333333333333,1977107,0,0
0,51755,2023-11-28T04:00,36,4,2.0,route_aware_pc,pc_rollout,227.16270505772627,0.0,201.1931488244728,25.969556233253485,6.689814846225437,22,0.5543964523452206,19.383333333333333,3.1333333333333333,1977107,0,0
0,51755,2023-11-28T04:00,36,4,2.0,oracle,oracle,183.2090349087922,0.0,176.24729066530955,6.961744243482656,5.087140325083768,20,0.6492875896515411,20.466666666666665,2.933333333333333,1350377,0,0
0,51755,2023-11-28T04:00,36,12,2.0,static,static,147.4591915847407,0.0,153.34271511841635,-5.883523533675685,3.0558859652728025,30,0.7876677749443901,9.066666666666666,4.033333333333333,286107,0,0
0,51755,2023-11-28T04:00,36,12,2.0,greedy,greedy,156.08751298931108,0.0,159.28540937181427,-3.1978963825031883,3.147966509655618,29,0.7762355909907813,10.183333333333334,3.6,406440,0,0
0,51755,2023-11-28T04:00,36,12,2.0,forecast_matched,forecast_matched,171.14570960285155,0.0,158.15131798363362,12.994391619217936,3.3949261878309978,30,0.7876677749443901,9.683333333333334,3.4,426052,0,0
0,51755,2023-11-28T04:00,36,12,2.0,pc_rollout,pc_rollout,169.5077690257115,0.0,172.4768264452885,-2.9690574195770125,3.333689476382589,30,0.7876677749443901,10.016666666666667,3.433333333333333,438374,0,0
0,51755,2023-11-28T04:00,36,12,2.0,route_aware_pc,greedy,156.08751298931108,0.0,172.4768264452885,-16.38931345597743,3.147966509655618,29,0.7762355909907813,10.183333333333334,3.6,406440,0,0
0,51755,2023-11-28T04:00,36,12,2.0,oracle,oracle,142.02477489110635,0.0,150.68185055278212,-8.657075661675776,2.6927236581826155,30,0.8809445873113445,10.983333333333333,4.033333333333333,287295,0,0
0,51755,2023-11-28T04:00,36,24,2.0,static,static,127.00036353764357,0.0,185.0958848158353,-58.0955212781917,2.340836758006471,32,0.8458287859254491,8.083333333333334,6.3,94234,0,0
0,51755,2023-11-28T04:00,36,24,2.0,greedy,greedy,131.19156712399237,0.0,159.61187792759426,-28.420310803601893,2.447618396326248,31,0.8350377994704837,8.616666666666667,5.5,136672,0,0
0,51755,2023-11-28T04:00,36,24,2.0,forecast_matched,forecast_matched,140.91750531825764,0.0,184.3138919623606,-43.39638664410296,2.573431175671933,33,0.9177998069996368,8.083333333333334,5.933333333333334,124052,0,0
0,51755,2023-11-28T04:00,36,24,2.0,pc_rollout,pc_rollout,133.68767213725556,0.0,178.3490803371861,-44.66140819993055,2.450242366876933,33,0.9177998069996368,8.65,5.783333333333333,134293,0,0
0,51755,2023-11-28T04:00,36,24,2.0,route_aware_pc,pc_rollout,133.68767213725556,0.0,159.61187792759426,-25.924205790338704,2.450242366876933,33,0.9177998069996368,8.65,5.783333333333333,134293,0,0
0,51755,2023-11-28T04:00,36,24,2.0,oracle,oracle,123.75427348116936,0.0,173.82461805635805,-50.070344575188685,2.2790110402305146,33,0.9177998069996368,9.266666666666667,5.833333333333333,103661,0,0
1,48277,2023-07-06T06:00,36,4,0.5,static,static,201.97536726580012,0.0,181.78465319834729,20.19071406745286,2.7814923875348616,34,0.9339406926166434,6.816666666666666,2.4833333333333334,599050,0,1
1,48277,2023-07-06T06:00,36,4,0.5,greedy,greedy,169.42362399466316,0.0,160.15386784653091,9.269756148132243,2.394936061939072,34,0.8550345832844181,7.133333333333334,2.433333333333333,734603,0,1
1,48277,2023-07-06T06:00,36,4,0.5,forecast_matched,forecast_matched,191.98341724061763,0.0,170.88768384028228,21.095733400335348,2.706461376969315,34,0.8909804749352516,7.166666666666667,2.65,713989,0,1
1,48277,2023-07-06T06:00,36,4,0.5,pc_rollout,pc_rollout,185.5044623040939,0.0,167.9950021074626,17.509460196631295,2.5523503063319257,33,0.8783692490106583,6.416666666666667,2.75,699496,0,1
1,48277,2023-07-06T06:00,36,4,0.5,route_aware_pc,pc_rollout,185.5044623040939,0.0,167.9950021074626,17.509460196631295,2.5523503063319257,33,0.8783692490106583,6.416666666666667,2.75,699496,0,1
1,48277,2023-07-06T06:00,36,4,0.5,oracle,oracle,150.39814573399343,0.0,134.21944213067016,16.17870360332327,2.051476860394772,34,0.972332066209145,7.0,2.6333333333333333,574564,0,1
1,48277,2023-07-06T06:00,36,12,0.5,static,static,92.64085377069104,0.0,126.13551075843908,-33.49465698774803,1.2513988574650463,36,1.0,3.466666666666667,3.7666666666666666,158824,0,1
1,48277,2023-07-06T06:00,36,12,0.5,greedy,greedy,92.03358771022776,0.0,106.8520884715118,-14.818500761284042,1.243195866847947,36,1.0,3.8,3.783333333333333,201940,0,1
1,48277,2023-07-06T06:00,36,12,0.5,forecast_matched,forecast_matched,90.37020428375249,0.0,90.42207592098896,-0.0518716372364735,1.2207267721160504,36,1.0,3.2666666666666666,3.733333333333333,194619,0,1
1,48277,2023-07-06T06:00,36,12,0.5,pc_rollout,pc_rollout,90.78415098745911,0.0,90.36999696728154,0.4141540201775768,1.2263183919142888,36,1.0,3.2666666666666666,3.75,189805,0,1
1,48277,2023-07-06T06:00,36,12,0.5,route_aware_pc,pc_rollout,90.78415098745911,0.0,90.42207592098896,0.3620750664701546,1.2263183919142888,36,1.0,3.2666666666666666,3.75,189805,0,1
1,48277,2023-07-06T06:00,36,12,0.5,oracle,oracle,80.57879933126935,0.0,90.79265170456203,-10.21385237329268,1.088463818227002,36,1.0,2.8666666666666667,3.6,147024,0,1
1,48277,2023-07-06T06:00,36,24,0.5,static,static,72.94607585200497,0.0,106.41183307580444,-33.46575722379947,0.9853604782584324,36,1.0,2.8,6.433333333333334,75499,0,1
1,48277,2023-07-06T06:00,36,24,0.5,greedy,greedy,70.53406333121407,0.0,121.33850630370048,-50.8044429724864,0.9527788515802028,36,1.0,3.05,5.316666666666666,82333,0,1
1,48277,2023-07-06T06:00,36,24,0.5,forecast_matched,forecast_matched,69.80221781994797,0.0,121.47419182653718,-51.67197400658921,0.9428930333978032,36,1.0,2.8,5.6,86278,0,1
1,48277,2023-07-06T06:00,36,24,0.5,pc_rollout,pc_rollout,70.89135981978303,0.0,125.15998491442384,-54.2686250946408,0.9576052364781464,36,1.0,2.8,6.116666666666666,86257,0,1
1,48277,2023-07-06T06:00,36,24,0.5,route_aware_pc,forecast_matched,69.80221781994797,0.0,125.15998491442384,-55.35776709447586,0.9428930333978032,36,1.0,2.8,5.6,86278,0,1
1,48277,2023-07-06T06:00,36,24,0.5,oracle,oracle,67.75048626957678,0.0,103.85164471122896,-36.10115844165219,0.9151781061982464,36,1.0,2.8,5.516666666666667,70178,0,1
1,48277,2023-07-06T06:00,36,4,1.0,static,static,272.8808643402388,0.0,257.6545447402383,15.226319600000464,4.861522097427572,26,0.6140528880062951,12.6,2.6166666666666667,948342,0,1
1,48277,2023-07-06T06:00,36,4,1.0,greedy,greedy,233.305315343954,0.0,216.24782996407475,17.05748537987921,4.248990244326642,28,0.7472798438280789,12.516666666666667,2.4833333333333334,1168099,0,1
1,48277,2023-07-06T06:00,36,4,1.0,forecast_matched,forecast_matched,246.1409537892282,0.0,232.783016773134,13.357937016094212,4.345881128655807,27,0.7603781633688252,11.966666666666669,2.9,1130888,0,1
1,48277,2023-07-06T06:00,36,4,1.0,pc_rollout,pc_rollout,255.09768248280844,0.0,242.5734588408594,12.52422364194905,4.70550957907107,26,0.6319151278593482,12.55,2.55,1105413,0,1
1,48277,2023-07-06T06:00,36,4,1.0,route_aware_pc,forecast_matched,246.1409537892282,0.0,232.783016773134,13.357937016094212,4.345881128655807,27,0.7603781633688252,11.966666666666669,2.9,1130888,0,1
1,48277,2023-07-06T06:00,36,4,1.0,oracle,oracle,211.88611400114524,0.0,202.57504812455343,9.311065876591783,3.5378265718699184,25,0.731378342539924,12.15,2.433333333333333,926778,0,1
1,48277,2023-07-06T06:00,36,12,1.0,static,static,166.9854418576322,0.0,158.78520027437003,8.20024158326217,2.270951312515133,35,0.9489974004829048,6.3,3.8666666666666663,214911,0,1
1,48277,2023-07-06T06:00,36,12,1.0,greedy,greedy,151.03048028250103,0.0,174.599652114331,-23.569171831829976,2.0894323559672707,35,0.9489974004829048,6.966666666666667,3.4833333333333334,288886,0,1
1,48277,2023-07-06T06:00,36,12,1.0,forecast_matched,forecast_matched,154.99217798088932,0.0,154.38256349491033,0.6096144859789945,2.107739143529728,35,0.906037182801513,6.15,4.1,270755,0,1
1,48277,2023-07-06T06:00,36,12,1.0,pc_rollout,pc_rollout,153.91370852781694,0.0,151.52824209441917,2.3854664333977667,2.086906918112629,35,0.906037182801513,6.083333333333333,3.883333333333333,257966,0,1
1,48277,2023-07-06T06:00,36,12,1.0,route_aware_pc,pc_rollout,153.91370852781694,0.0,151.52824209441917,2.3854664333977667,2.086906918112629,35,0.906037182801513,6.083333333333333,3.883333333333333,257966,0,1
1,48277,2023-07-06T06:00,36,12,1.0,oracle,oracle,140.99788705442907,0.0,170.73026867763008,-29.732381623201007,1.9046089018311736,36,1.0,5.516666666666667,4.033333333333333,201763,0,1
1,48277,2023-07-06T06:00,36,24,1.0,static,static,127.80829775815904,0.0,188.0729218447562,-60.264624086597166,1.7264430462288434,36,1.0,5.666666666666667,6.1,86317,0,1
1,48277,2023-07-06T06:00,36,24,1.0,greedy,greedy,126.86436195758668,0.0,170.4539746814778,-43.589612723891136,1.7136922982134972,36,1.0,5.416666666666667,5.916666666666667,100832,0,1
1,48277,2023-07-06T06:00,36,24,1.0,forecast_matched,forecast_matched,127.11646763265767,0.0,206.91930606626352,-79.80283843360584,1.7170977585574316,36,1.0,5.416666666666667,6.383333333333334,102371,0,1
1,48277,2023-07-06T06:00,36,24,1.0,pc_rollout,pc_rollout,130.13170211628488,0.0,182.35435405641988,-52.222651940135,1.7578277479111573,36,1.0,5.416666666666667,6.333333333333333,104775,0,1
1,48277,2023-07-06T06:00,36,24,1.0,route_aware_pc,forecast_matched,127.11646763265767,0.0,182.35435405641988,-55.237886423762205,1.7170977585574316,36,1.0,5.416666666666667,6.383333333333334,102371,0,1
1,48277,2023-07-06T06:00,36,24,1.0,oracle,oracle,121.78289331366368,0.0,194.925607065247,-73.14271375158332,1.645051479434024,36,1.0,5.416666666666667,6.583333333333333,86623,0,1
1,48277,2023-07-06T06:00,36,4,2.0,static,static,320.00979684012964,0.0,317.4578217905975,2.551975049532132,9.102555075727562,18,0.437159066136345,24.633333333333333,2.7666666666666666,1772076,0,1
