policy,comparator,group,metric,direction,n_pairs,policy_mean,comparator_mean,mean_difference_pc_minus_comparator,mean_difference_policy_minus_comparator,mean_difference_bootstrap_ci95_low,mean_difference_bootstrap_ci95_high,relative_reduction_percent,paired_cohens_dz,paired_t_p,wilcoxon_p,primary_family,holm_p_primary_paired_t,holm_p_primary_wilcoxon
robust_pc_rollout,pc_rollout,all,losses_mwh,lower,1024,0.8429745499365697,0.8429744509329888,9.900358096358308e-08,9.900358096358308e-08,3.5154418952379e-09,2.5090071584032503e-07,-1.17445529759541e-05,0.047228888706153965,0.13101463400268476,0.004753376307821448,False,,
robust_pc_rollout,pc_rollout,all,mean_smartds_projection_fraction,higher,1024,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,False,,
robust_pc_rollout,pc_rollout,all,smartds_curtailed_energy_kwh,lower,1024,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.0,False,,
robust_pc_rollout,pc_rollout,all,crew_completion_fraction,higher,1024,0.9373433760989269,0.9373705028350381,-2.7126736111111123e-05,-2.7126736111111123e-05,-8.138020833333337e-05,0.0,0.0028939182563423363,-0.03125,0.3175469805728427,1.0,False,,
robust_pc_rollout,pc_rollout,all,crew_mean_completion_h,lower,1024,1.2343659611162239,1.2344111189889349,-4.515787271072789e-05,-4.515787271072789e-05,-0.00016218006362708287,7.521670549226342e-05,0.003658252264263077,-0.023231757785694408,0.4574004044270201,0.1364683882711688,False,,
robust_pc_rollout,pc_rollout,all,crew_total_travel_h,lower,1024,5.126399739583333,5.1277506510416675,-0.0013509114583333355,-0.0013509114583333355,-0.004736328125000002,0.002083333333333326,0.026345108221260856,-0.02426564474195214,0.4376329420668751,0.28061192388088063,False,,
robust_pc_rollout,pc_rollout,all,latency_ms,lower,1024,170.9965119030888,50.72135139827576,120.27516050481306,120.27516050481306,119.72117437339496,120.8149269416803,-237.1292506786437,13.24050995929317,0.0,4.0561928102046334e-169,False,,
robust_pc_rollout,pc_rollout,nominal,cost,lower,256,603.8918169178637,603.8918169178637,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,False,,
robust_pc_rollout,pc_rollout,nominal,mobility_delay,lower,256,1.2627856895096958,1.2627856895096958,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,False,,
robust_pc_rollout,pc_rollout,nominal,unserved_energy,lower,256,228.5822463313234,228.5822463313234,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,False,,
robust_pc_rollout,pc_rollout,nominal,comm_loss,lower,256,4.275184114318108,4.275184114318108,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,False,,
