traffic_multiplier,power_threat,backup_duration_s,metric,mean,sd,ci95_low,ci95_high,n
0.5,0.5791071766696422,0.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.5791071766696422,0.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,0.5791071766696422,60.0,control_on_time_fraction,0.9955320458404076,0.012516847877599813,0.9920625526191817,0.9990015390616334,50
0.5,0.5791071766696422,60.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.5791071766696422,60.0,control_latency_p95_ms,234.2370143120928,70.87798642713645,214.5906388150181,253.8833898091675,50
0.5,0.5791071766696422,60.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.5791071766696422,60.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,0.5791071766696422,300.0,control_on_time_fraction,0.9992592592592593,0.005237828008789249,0.9978074074074075,1.000711111111111,50
0.5,0.5791071766696422,300.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.5791071766696422,300.0,control_latency_p95_ms,145.33942493001445,35.16806681457638,135.5913341478975,155.0875157121314,50
0.5,0.5791071766696422,300.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.5791071766696422,300.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,0.6156853611392487,0.0,control_on_time_fraction,0.9820417510835093,0.025750997452317757,0.9749039387545356,0.989179563412483,50
0.5,0.6156853611392487,0.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.6156853611392487,0.0,control_latency_p95_ms,339.0035951823249,92.10923657554552,313.47221739167105,364.5349729729787,50
0.5,0.6156853611392487,0.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.6156853611392487,0.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,0.6156853611392487,60.0,control_on_time_fraction,0.9928531986531987,0.017726517943077388,0.9879396585638036,0.9977667387425937,50
0.5,0.6156853611392487,60.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.6156853611392487,60.0,control_latency_p95_ms,257.9230436691672,85.61643749384801,234.19137796425704,281.65470937407736,50
0.5,0.6156853611392487,60.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.6156853611392487,60.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,0.6156853611392487,300.0,control_on_time_fraction,1.0,0.0,1.0,1.0,50
0.5,0.6156853611392487,300.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.6156853611392487,300.0,control_latency_p95_ms,145.19691392990032,34.14615222975666,135.7320834190094,154.66174444079124,50
0.5,0.6156853611392487,300.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.6156853611392487,300.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,0.6982169035149496,0.0,control_on_time_fraction,0.9437627915382911,0.07125617364758996,0.9240115878919453,0.963513995184637,50
0.5,0.6982169035149496,0.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.6982169035149496,0.0,control_latency_p95_ms,473.3844217285769,175.3456598118224,424.7810845275858,521.987758929568,50
0.5,0.6982169035149496,0.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.6982169035149496,0.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,0.6982169035149496,60.0,control_on_time_fraction,0.9709777571378966,0.045552732507905466,0.9583511838831932,0.9836043303926,50
0.5,0.6982169035149496,60.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.6982169035149496,60.0,control_latency_p95_ms,387.2300669770064,235.85758686956183,321.8536793416596,452.6064546123532,50
0.5,0.6982169035149496,60.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.6982169035149496,60.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,0.6982169035149496,300.0,control_on_time_fraction,1.0,0.0,1.0,1.0,50
0.5,0.6982169035149496,300.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.6982169035149496,300.0,control_latency_p95_ms,157.23286606168196,42.479909358130584,145.45803592892295,169.00769619444097,50
0.5,0.6982169035149496,300.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.6982169035149496,300.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,0.7469629614138331,0.0,control_on_time_fraction,0.9127194572825978,0.09096529243691522,0.8875051646297719,0.9379337499354238,50
0.5,0.7469629614138331,0.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.7469629614138331,0.0,control_latency_p95_ms,553.1035410292743,247.91694779260996,484.3844690868258,621.8226129717228,50
0.5,0.7469629614138331,0.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.7469629614138331,0.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,0.7469629614138331,60.0,control_on_time_fraction,0.9421161450093514,0.06026244336720062,0.9254122479258707,0.958820042092832,50
0.5,0.7469629614138331,60.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.7469629614138331,60.0,control_latency_p95_ms,465.02050563693274,210.48529220512918,406.6769592732875,523.364052000578,50
0.5,0.7469629614138331,60.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.7469629614138331,60.0,algebraic_support,1.0,0.0,1.0,1.0,50
0.5,0.7469629614138331,300.0,control_on_time_fraction,0.9983101045296168,0.008466330505901063,0.995963357442321,1.0006568516169125,50
0.5,0.7469629614138331,300.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
0.5,0.7469629614138331,300.0,control_latency_p95_ms,179.58514996153414,61.29239571850932,162.59576465162507,196.5745352714432,50
0.5,0.7469629614138331,300.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
0.5,0.7469629614138331,300.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.0,0.0,control_on_time_fraction,0.9998435243139142,0.002358034209165181,0.9996368335023437,1.0000502151254849,500
1.0,0.0,0.0,control_delivery_fraction,1.0,0.0,1.0,1.0,500
1.0,0.0,0.0,control_latency_p95_ms,132.4222797632796,32.377128485095305,129.58429932309002,135.26026020346916,500
1.0,0.0,0.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,500
1.0,0.0,0.0,algebraic_support,1.0,0.0,1.0,1.0,500
1.0,0.0,60.0,control_on_time_fraction,0.9999205298013245,0.0017770076642382431,0.9997647682119205,1.0000762913907284,500
1.0,0.0,60.0,control_delivery_fraction,1.0,0.0,1.0,1.0,500
1.0,0.0,60.0,control_latency_p95_ms,136.7355017819997,32.8813610672017,133.85332340727174,139.61768015672763,500
1.0,0.0,60.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,500
1.0,0.0,60.0,algebraic_support,1.0,0.0,1.0,1.0,500
1.0,0.0,300.0,control_on_time_fraction,0.9999095754444406,0.001167698384976535,0.9998072221681724,1.0000119287207088,500
1.0,0.0,300.0,control_delivery_fraction,1.0,0.0,1.0,1.0,500
1.0,0.0,300.0,control_latency_p95_ms,137.62927387495967,30.987227184876637,134.9131236553108,140.34542409460852,500
1.0,0.0,300.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,500
1.0,0.0,300.0,algebraic_support,1.0,0.0,1.0,1.0,500
1.0,0.4677666464287473,0.0,control_on_time_fraction,0.9318525767679039,0.1466878497474132,0.8911927792444687,0.9725123742913391,50
